period_id,period_name,period_date,category_id,category_code,category_desc,category_indent,datatype_id,datatype_code,datatype_desc,datatype_unit,error_type_id,error_type_code,error_type_desc,error_type_unit,geo_id,geo_code,geo_desc,is_adjusted,value
565,Jan2006,2006-01-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,7.0
565,Jan2006,2006-01-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,11.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,3.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,12.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,15.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,7.0
566,Feb2006,2006-02-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,11.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,12.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,14.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,7.0
567,Mar2006,2006-03-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,12.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,11.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,14.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
568,Apr2006,2006-04-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,12.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,3.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,9.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,5.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,13.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
569,May2006,2006-05-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,11.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,3.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,10.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,7.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,5.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,12.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,7.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
570,Jun2006,2006-06-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,11.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,3.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,9.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,5.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,12.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
571,Jul2006,2006-07-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,11.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,3.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,10.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,11.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,6.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
572,Aug2006,2006-08-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,11.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,10.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,6.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,11.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,7.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
573,Sep2006,2006-09-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,12.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,10.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,6.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,12.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,7.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,6.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
574,Oct2006,2006-10-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,12.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,12.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,6.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,14.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,6.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,6.0
575,Nov2006,2006-11-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,12.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,11.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,9.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,6.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,14.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,6.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,7.0
576,Dec2006,2006-12-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,12.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,12.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,8.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,6.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,6.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,15.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,8.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,6.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,7.0
577,Jan2007,2007-01-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,12.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,13.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,9.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,6.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,7.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,16.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,3,MW,Midwest,0,9.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,4,SO,South,0,5.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,5,WE,West,0,7.0
578,Feb2007,2007-02-15,5,STARTS,Housing Units Started,0,,,,,3,E_MULTI,Relative Standard Error for Units in Buildings with 5 Units or More,PCT,1,US,United States,0,13.0
579,Mar2007,2007-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,1,US,United States,0,4.0
579,Mar2007,2007-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,2,NE,Northeast,0,13.0
579,Mar2007,2007-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,3,MW,Midwest,0,10.0
579,Mar2007,2007-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,4,SO,South,0,5.0
579,Mar2007,2007-03-15,5,STARTS,Housing Units Started,0,,,,,1,E_TOTAL,Relative Standard Error for Total Units,PCT,5,WE,West,0,8.0
579,Mar2007,2007-03-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,1,US,United States,0,4.0
579,Mar2007,2007-03-15,5,STARTS,Housing Units Started,0,,,,,2,E_SINGLE,Relative Standard Error for Single-family Units,PCT,2,NE,Northeast,0,16.0
